,index,text,cluster_id,centroid,labelled,label
371,20, called charlie baker to concede around this morning she plans to address supporters at  ,2,0,False,0
372,21, morphing into charlie we will never cease to be disturbing ,2,0,False,0
373,22, today in charlie wilson left office should be ranked alongside lech sa for his role in defeating communism ,2,0,False,0
374,23, star wars meets charlie brown ,2,0,False,0
375,24,they are not playing charlie strong soft do not run up the score mentality they playing this guy ,2,0,False,0
376,25, charlie strong took the longhorn logos off his players helmets they have to earn it back sport ,2,0,False,0
377,26, best college game day sign ever the darkness is spreading charlie murphy true hollywood stories chappelleshow ,2,0,False,0
378,27, rick scott beating win number in counties charlie crist in flgov,2,0,False,0
379,28,charlie bit me,2,0,False,0
380,29,bet charlie strong has contacted ridley,2,0,False,0
381,30, did you say spray tan charlie crist switches back to republican ,2,0,False,0
382,31,charlie jacobs got confused about the ice bucket challenge and instead dumped a bucket of diamonds on his head ,2,0,False,0
383,32,thanks charlie ,2,0,False,0
384,33, this charlie really does need mental help check this out ,2,0,False,0
385,34,bye bye charlie strong ,2,0,False,0
386,35,the devil wears charlie by revlon lesser films,2,0,False,0
387,36,wib plays next fri at the silverdome ballroom in neillsville with charlie nephews of uncle frank tickets ,2,0,False,0
388,37, like charlie chan style never saw that either  makes me think of the cockneys in the killzone series ,2,0,False,0
389,38, the editorial board endorses charlie crist for governor better for floridians ,2,0,False,0
390,39,i cannot watch charlie cloud  because i cry like a little baby every single time ,2,0,False,0
391,40,i cannot watch charlie cloud  because i cry like a little baby every single time ,2,0,False,0
392,41, actor charlie sheen once bought seats at an angels baseball game in hopes of catching a home run ball ,2,0,False,0
393,42,this is true quenchy a girl charlie clips the coldest battle rapper doing it no debating ,2,0,False,0
394,43, wells and charlie chaplin history photography,2,0,False,0
395,44, seriously florida a vote for charlie christ is a vote for taxes and ebola ,2,0,False,0
396,45, charlie crist does not have any more political parties to join but he could become a spokesman for a fan company ,2,0,False,0
397,46, fear mongering by the left is dying wake up who are you going believe charlie rangel and hussein or mia love and ,2,0,False,0
398,47, charlie sheen gets point for this ,2,0,False,0
399,48, cowboy i have to agree with charlie he is spot on ,2,0,False,0
400,49, even shorter charlie sheen your move mel gibson ,2,0,False,0
401,50,republicans take massachusetts governorship coakley conceds governmentrace to charlie baker ,2,0,False,0
402,51, uncle charlie just got through lip singing ,2,0,False,0
403,52, people who would vote for charlie crist and michelle nun are why our founders did not put a right to vote in our constitute ,2,0,False,0
404,53,so my daughter seen charlie villanueva questions on ,2,0,False,0
405,54, at this point every voter in florida has voted both for and against charlie crist ,2,0,False,0
406,55, henry waxman gets caught in a classic charlie segment after charlie comes to dc for today general manager hearing ,2,0,False,0
407,56, big night at martha coakley charlie baker debate here at bruins minnesota wild world series game ,2,0,False,0
408,57, boy went trick or treating at charlie sheen dada not jealous because all charlie gave out was really good candy and by cand ,2,0,False,0
409,58, vice president biden his wife are in florida today to stump for democrat charlie crist in his bid for governor,2,0,False,0
410,59,good ol charlie wwc ,2,0,False,0
411,60,charlie sheen never disappoints ,2,0,False,0
412,61,i have seen majorleauge with charlie sheen and the giants committed sin when they worshipped barrybonds as a batting coach ,2,0,False,0
413,62, so you about to purpose to charlie ,2,0,False,0
414,63,i kill to meet charlie sheen ,2,0,False,0
415,64, star wars meets charlie brown ,2,0,False,0
416,65, today in charlie wilson left office should be ranked alongside lech sa for his role in defeating communism ,2,0,False,0
417,66,they are not playing charlie strong soft do not run up the score mentality they playing this guy ,2,0,False,0
418,67,i amma do about my legs charlie murphy ,2,0,False,0
419,68, uncle charlie and nem ,2,0,False,0
420,69, maybe baylee ann tater pud nurse fester charlie chainsaws mama rot should be their own team next time in punishermax ,2,0,False,0
421,70,thank you hand out that candy charlie ,2,0,False,0
422,71,this isnt murica charlie brown rejected peanuts specials,2,0,False,0
423,72, charlie wears women clothing,2,0,False,0
424,73,thank you hand out that candy charlie ,2,0,False,0
425,74, faves snoop and justin are having so much fun at this charlie wilson tribute bet awards ,2,0,False,0
426,75,i kill to meet charlie sheen ,2,0,False,0
427,76, right now newscenter projecting charlie baker will be government elect by a razor thin margin  ,2,0,False,0
428,77,they come out charlie sheen they come out coupe machine ,2,0,False,0
429,78, vice president biden his wife are in florida today to stump for democrat charlie crist in his bid for governor,2,0,False,0
430,79, piers morgan to charlie sheen you were taking cocaine charlie sheen i was not taking it i had to pay for it,2,0,False,0
431,80, ruin a comedian charlie lap dance,2,0,False,0
432,81, even shorter charlie sheen your move mel gibson ,2,0,False,0
433,82, rivers charlie sheen will star in a new sitcom as an anger management therapist so what is next casey anthony as the owner of ,2,0,False,0
434,83, happy halloween from rick james swaggy and charlie murphy darkness everybody ,2,0,False,0
435,84, charlie strong will have texas back as a power better power of big is anybody now,2,0,False,0
436,85,my favorite dc restaurant is charlie palmers me lissa salupa ,2,0,False,0
437,86, poll florida governor rick scott is leading charlie crist by five points ,2,0,False,0
438,87, tony soprano on this tweet rockets from victor charlie leave a lasting impression ,2,0,False,0
439,88, mass government elect charlie baker no driver licenses for illegal aliens no amnesty,2,0,False,0
440,89,this charlie murder game is pretty dope,2,0,False,0
441,90,charlie is so adorable ,2,0,False,0
442,91, faves snoop and justin are having so much fun at this charlie wilson tribute bet awards ,2,0,False,0
443,92, today in charlie wilson left office should be ranked alongside lech sa for his role in defeating communism ,2,0,False,0
444,93,charlie kimball i had nowhere to go ,2,0,False,0
445,94, charlie sheen did the ice bucket challenge the right way ,2,0,False,0
446,95, nbc news projects charlie baker wins massachusetts governor ,2,0,False,0
447,96,sweet jesus morning joe are you going to split screen rep james clyburn charlie daniels at the same time,2,0,False,0
448,97, charlie rangel the things we believe in are spiritual damn things ,2,0,False,0
449,98, charlie sheen gets point for this ,2,0,False,0
450,99, will coakley go in cannot lose races just charlie baker for governor,2,0,False,0
451,100, is having no briefs filed on your behalf kind of like charlie brown never ever getting any valentine ,2,0,False,0
452,101, republican rick scott has been reelected defeating democrat charlie crist ,2,0,False,0
453,102, today in charlie wilson left office should be ranked alongside lech sa for his role in defeating communism ,2,0,False,0
454,103, charlie rangel on they believe slavery is not over rangel is ,2,0,False,0
455,104, henry waxman gets caught in a classic charlie segment after charlie comes to dc for today general manager hearing ,2,0,False,0
456,105,i am pregnant charlie brown worst peanuts special ever,2,0,False,0
457,106,charlie daniels could have done a better job ,2,0,False,0
458,107,special thanks to tina charlie and staff at waverly hills thanks to everyone that would dedicated time to make ,2,0,False,0
459,108, republican rick scott has been reelected defeating democrat charlie crist ,2,0,False,0
460,109, i have met few people in politics that i disrespect more than charlie crist rudy giuliani,2,0,False,0
461,110,even liberals are humiliated by charlie rangel claim the backs slavery hot air ,2,0,False,0
462,111, rick scott beating win number in counties charlie crist in flgov,2,0,False,0
463,112, everytime i see nelson agholor make a play i want to puke kid should have been a gator thanks charlie cheeseburger ,2,0,False,0
464,113,my favorite dc restaurant is charlie palmers me lissa salupa ,2,0,False,0
465,114, charlie sheen is the man  ,2,0,False,0
466,115, you hit no lights no line for toco bell at in he morning and diana back in her house it a miracle charlie ,2,0,False,0
467,116,one of schlabach best looks too charlie weis couple months ago hanging nelly ,2,0,False,0
468,117,thanks charlie have a great evening ,2,0,False,0
469,118,its arab spring training charlie brown rejected peanuts specials,2,0,False,0
470,119, elect democratic nominee charlie brown for governmentof tn defeat government bill,2,0,False,0
471,120, obama is out on the golf course still looking for his balls charlie daniels,2,0,False,0
472,121, so city lights is a charlie chaplin movie by ,2,0,False,0
473,122,washpost describes charlie crist bizarre obsession with fan between legs to stop sweat when asked answering questions dog,2,0,False,0
474,123, charlie angus is sending made in china canadian flag pins back to conservatives ,2,0,False,0
475,124, even shorter charlie sheen your move mel gibson ,2,0,False,0
