,text,cluster_id,centroid
456, tennessee is not even orange it is like vitamin pee yellow ,0,False
457,zack still questions my love for oreos ,0,False
458,leave it up to me it would have been in the garbage all of it ,0,False
459,shes one of the ugliest women ive ever seen cross between a reptile and a crow ,0,False
460,looking like a hillbilly and not matching is what i do best goodnight losers ,0,False
461,you can only say the word if it is attached to the word league then we are totally cool guys ,0,False
462,it this dyke chick cut hair in the barbershop look just like future,0,False
463,western jihadi fanboys use of language peppering sentences with arabic words to sound knowledgeable comical ,0,False
464,i ate a monkey andnowihaveebola,0,False
465,hate this dyke,0,False
466, now time to find the monkey term scripts ,0,False
467,im wearing a sweater and it is ike degrees in my house,0,False
468, i found a new way to chug you have to open your mouth alot all you says,0,False
469, i want some oreos and milk ,0,False
470,get two birds stoned at one time ,0,False
471,charlie crist outlawed hated rediculed and vilified for shaking the president hand what a country what a democracy ,0,False
472,i am honey gry,0,False
473, i have met few people in politics that i disrespect more than charlie crist rudy giuliani,0,False
474,i cannot take you serious if you wear colored contacts ,0,False
475,i liked a video the sock fairy a short film,0,False
476,jihadis taunting america spreading paranoia tents that appeared in a video of a daesh training camp near mosul ,0,False
477,as soon as a democrat gets a chance to the political hack foxnews goes to commercial then back with bolton   benghazi,0,False
478,you all know skip bayless is about to slit his wrists over romo ,0,False
479, thick red bones in style or ,0,False
480,my teacher always says has a man ever abused his wife while using marijuana not unless she hides the oreo cookies then she would deserves it ,0,False
481, diplomatic trolling russian embassy mocks nato satellite pictures ,0,False
482,epic mickey time two and a half men while i shiver tht sounds more like it ,0,False
483, some negro amigo pulled a gun on nate and i a few weeks ago i was stoked ,0,False
484,not that i plan on dying soon but i am totally going to write kenobi in as my sole heir he the only thing locally under i cannot trust,0,False
485, tyrone i did not mean to throw your mixtape in the garbage mon fam ,0,False
486,commence carpet bombing all iraq soldiers in this video executed by jihadis from tunis ,0,False
487, i agree no naturalized citizenship no anchor baby amnesty all go to parents country of origin ,0,False
488,all i wants is to represent the life the colored man ,0,False
489, you are a scum who wants to threaten people with his penis extender you are a danger to this country ,0,False
490, all us beaners were pissed like robert when the jew ref stopped it,0,False
491, you is a fuck wigger,0,False
492,soetoro obama is moving the country forward his vision his vision is to downsize our oppressive country and get even whitey,0,False
493,can i double stuff your oreo ,0,False
494, haze this is gobbledy gook to me because i would not have the game,0,False
495, update collegian dressed as yellow teletubby will face charges for break in theft of chinese food leftovers ,0,False
496,you are like a lucky leprechaun with a charmed day on your hand more for gemini ,0,False
497,shes one of the ugliest women ive ever seen cross between a reptile and a crow ,0,False
498, sebastian is high on cat nip,0,False
499, now that halloween is fast approaching please understand this we are a culture not a costume to mock and ridicule ,0,False
500,one man garbage is another man wife ,0,False
501, sidbury all of kate upton leaked nudes today more  girl ,0,False
502, when rednecks fool around with the aux cord ,0,False
503, yes true reagan was the first like wouldnt while president and he was supreme allied commander ,0,False
504,as always has the stupid hick seed look on his face giants fans kill yourselves it is going ,0,False
505,i want a slope job so i can get away from everything and be by myself for two weeks i hate being around people unless they are my friends ,0,False
506, getting over a painful experience is like crossing the monkey bars you have to let go at some point in order to move forward ,0,False
507,i amissing something of my  okay  friends day all scared by therecent happenings do not chu worry ol lamar say you like thecolored folk,0,False
508, far as i cannotell  tracks on the cab door window tractor was parked by some trees away from home,0,False
509,mother nature hates the yankees and baseball,0,False
510,yasss brownies ice cream ,0,False
511, could you just play minutes of the charlie brown adult sound effect instead ,0,False
512,i used to get a lot maybe that is why my soles cracked so much ,0,False
513, you all gots betta machinery for that hanger be ghetto,0,False
514,i know right get one guy out man you had one job josh outman yankees ,0,False
515,can take you coons now here i mean nowhere,0,False
516, squak squak squak squak me bird shut up squak alex that was an act of defiance ,0,False
517,  i am shocked barca got more yellow cards this time,0,False
518, home made angel food yellow cake with half inch chocolate frosting devil food to die for pecan pie,0,False
