index,label,text
509,0, looks prime for some bad  pick up
510,0, i do not think they believe in their communities ability to function out whitey they choose to be hustled by big government
511,0, i took it harder when rivera retired i am not a yankee fan but i have a lot of love and respect for them especially the core 
512,0, my pops is from new york my family is yankee obsessed my sister literally cried when she heard he was  going to 
513,0, cameron or your in the ghetto
514,0, logan and you know best about the bird moves 
515,0, best name on twitter ever aka jewbacca second best name on twitter 
516,0, that is energy the city is electric gotta go to yankees stadium when they are winning it is truly electrifying 
517,0, mallymal no song i have heard was good is what i mean by he is bad 
518,0, did you say spray tan charlie crist switches back to republican 
519,0, it is also a bird a city and a math theorem i make no assumptions 
520,0, bad  is not it
521,0, like their players really been talking bad  about bama 
522,0, no good options left indeed this president makes jimmy carter look like a piker so sad 
523,0, he definitely bad  but if bill cohwer or stanford head coach want the job i hire them with a new general manager of course
524,0, ward thuggery cheating talking bad  who doing that besides jame is and is not in the middle of cheating issues 
525,0, i did not really have one was aware of yankees but always loved dodgers uniform 
526,0, i got my hopes up when a couple of the national guys including that kiper mcshay mock had him slipping 
527,0, it always looks so nice i was  going to  buy this yellow one
528,0, elissa would call me bad  vile
529,0, get a can of wasp spray it shoots out feet and cheaper than bear spay or mace works just as good
530,0,  it be like that nowadays
531,0, but those last few that would did charlie wilma jeanne 
532,0, i starting laughing worked out not i think its funny that you work throws phone in bad  over butchered subtweet
533,0, girl i do not like them chunky anymore 
534,0, i feel the same way about the bigotry and racism of using the word redskins 
535,0, yellow shirt hat turn to theside
536,0, along with the french blue and buggs bunny and the oreo 
537,0, do you still have your black poem 
538,0, he now resides on the mantle piece 
539,0, certainly not the paddies
540,0, man city and the yankees have got together to form them club they begin playing in 
541,0, not taking franks advice and he ate the yellow snow 
542,0, the spear chuckers are flooding into upton park 
543,0, yankees beat then in the grapefruit league the other day 
544,0, yankees playing tonight in the bronx game of the current series against the would diamond backs
545,0, you are remember it used to be funny coloured paper 
546,0, i like him but i really doubt he even plays we already got a lot in the big man rotation committed to bosh bird mcbob shawne
547,0, home made angel food yellow cake with half inch chocolate frosting devil food to die for pecan pie
548,0, i was gone once dog ran a  up the transformer pole she picked it off with one shot and still had electricity 
549,0, why were there penguins and a bird in the puppy bowl 
550,0, king i volunteer to be guinea pig and help test it out 
551,0, well pee is of yellow 
552,0, so you about to purpose to charlie 
553,0, her face ugly to me her nudes were bad  
554,0, my fault it sound like it 
555,0, statement of the day people who are even dumber than he is the ole birds of a feather type of deal 
556,0, our disco we used for disaster recovery was an awesome brownie points to how well built they are most extreme conditions 
557,0, your a big yute to be having slits in your brows my darg drop it out
558,0, and the yankees gave you a win happy birthday 
559,0, i have only like about pair they are overpriced bad  
560,0, now i am bad  keep your pity hugs 
561,0, kirkland two birds with one stone biggs 
562,0, hey   the benghazi thing is a joke benghazis under bush no hearings more on benghazi than real attack
563,0, i want some clams on the half shell 
564,0, you date colored men 
565,0, do not bad  jersey odds are you wouldn last minutes around here go back to watching barney 
566,0, i just choked on an oreo cookie i figuring this may have something to do with it 
567,0, it retarded ignore the harlem shake fad and hope it goes away soon 
568,0, a box full of yellow crayons 
569,0,  what did i prove for you that you are blissfully ignorant group thinker political chump and race traitor 
570,0, ali yellow bone be so easy wit hada name calling 
571,0,   i just wanted brownies man
572,0,   i will trade you one car drift for brownies 
573,0, but seriously it is the only reason i use a mega what so ever pure favoritism also those sweet fuzzy wings 
574,0, jaytee  i already made it i am waiting on my brownies to finish 
575,0, it is supposed to be grey with speckled blue midsole and the isoles are more yellow than icy so pass
576,0, i do not suck you are just mad  because   you are bad  and i carried you you always had points
577,0, a larson you are saying zebras are goth 
578,0, ragingbabe i am not  trying  to be critical but literally looks like he just ate a pot brownie got off a couch and put on his gloves
579,0, i hope you get better soon colds are for the birds
580,0, welcome back without your daily rants my was bad  
581,0, be my guest i want to be a bird i think
582,0, lifestyle cant the yankees make some last weeks moves 
583,0, you mean the one i colored with crayons is not copacetic 
584,0, his do not until playoffs but luckily this means that any future kid will definitely root for the  priorities
585,0, the grass is greener on the other side of the fence of course it is also a soggy septic field
586,0, the yankees of football was the funniest part of your latest video sincerely all of pittsburgh 
587,0, reason i did not order a shirt taffy will know where i live and he would probably find me and stab me 
588,0, interested just wanted to see a better picture of the soles
589,0, i thought i was the ghetto word for babe
590,0, peddicord thank you again mick
